n70,g87,g2
n65,g83,g14
n6,g56,g48
n35,g63,g38
n4,g93,g68
n32,g35,g15
n72,g85,g95
n74,g47,g55
n26,g63,g61
n21,g81,g84
n60,g77,g59
n20,g12,g34
n73,g34,g4
n51,g90,g70
n69,g22,g99
n71,g56,g39
n28,g24,g52
n77,g74,g81
n14,g3,g59
n45,g1,g72
n39,g69,g49
n5,g58,g72
n23,g85,g81
n24,g10,g81
n54,g46,g66
n16,g4,g69
n17,g63,g40
n18,g46,g49
n63,g20,g93
n9,g8,g4
n25,g96,g71
n30,g96,g63
n31,g88,g29
n10,g49,g89
n43,g13,g22
n68,g31,g37
n34,g95,g87
n8,g74,g18
n79,g14,g27
n53,g5,g89
n55,g94,g45
n38,g67,g8
n33,g49,g61
n62,g5,g68
n11,g56,g10
n27,g67,g53
n50,g82,g85
n44,g14,g97
n12,g8,g79
n67,g40,g89
n75,g80,g35
n0,g5,g21
n22,g6,g72
n58,g85,g86
n36,g14,g31
n42,g20,g86
n61,g71,g15
n78,g93,g37
n3,g47,g8
n29,g57,g66
n47,g42,g97
n49,g19,g99
n52,g65,g59
n59,g52,g88
n57,g14,g12
n66,g5,g26
n37,g17,g61
n13,g79,g70
n40,g90,g93
n19,g89,g48
n46,g0,g5
n7,g50,g29
n15,g36,g13
n48,g99,g26
n41,g53,g15
n76,g3,g75
n64,g44,g26
n56,g36,g34
n2,g64,g51
n1,g55,g42
