n70,g93,g80
n65,g3,g15
n6,g40,g86
n35,g12,g71
n4,g65,g45
n32,g38,g82
n72,g67,g87
n74,g42,g79
n26,g83,g53
n21,g60,g85
n60,g7,g81
n20,g92,g76
n73,g65,g72
n51,g7,g39
n69,g83,g82
n71,g5,g13
n28,g90,g73
n14,g15,g81
n45,g5,g21
n39,g72,g97
n5,g65,g42
n23,g58,g34
n24,g27,g7
n54,g82,g48
n16,g48,g90
n17,g97,g79
n18,g63,g34
n63,g8,g86
n9,g68,g15
n25,g24,g12
n30,g33,g71
n31,g31,g64
n10,g5,g6
n43,g30,g85
n68,g86,g9
n34,g70,g11
n8,g98,g70
n53,g99,g91
n55,g54,g17
n38,g23,g74
n33,g40,g47
n62,g53,g51
n11,g45,g81
n27,g30,g1
n50,g24,g40
n44,g91,g64
n12,g28,g31
n67,g89,g41
n75,g15,g41
n0,g45,g30
n22,g60,g91
n58,g80,g20
n36,g63,g3
n42,g77,g33
n61,g96,g35
n3,g3,g42
n29,g11,g49
n47,g82,g59
n49,g81,g53
n52,g19,g50
n59,g3,g84
n57,g13,g25
n66,g71,g75
n37,g48,g31
n13,g50,g26
n40,g55,g58
n19,g5,g54
n46,g19,g42
n7,g50,g53
n15,g58,g0
n48,g62,g86
n41,g44,g7
n64,g76,g96
n56,g45,g58
n2,g44,g4
n1,g63,g92
