n0,g98,g20
n1,g14,g23
n2,g99,g31
n3,g30,g89
n4,g0,g82
n5,g37,g35
n6,g96,g3
n7,g91,g81
n8,g16,g75
n9,g82,g87
n10,g25,g28
n11,g38,g28
n12,g57,g37
n13,g44,g79
n14,g64,g87
n15,g43,g58
n16,g94,g56
n17,g93,g16
n18,g72,g23
n19,g28,g6
n20,g28,g43
n21,g4,g22
n22,g84,g21
n23,g86,g48
n24,g55,g3
n25,g36,g46
n26,g9,g49
n27,g63,g17
n28,g24,g73
n29,g52,g35
n30,g71,g65
n31,g94,g71
n32,g30,g63
n33,g18,g6
n34,g19,g8
n35,g45,g13
n36,g1,g30
n37,g67,g69
n38,g67,g0
n39,g61,g81
n40,g44,g6
n41,g68,g90
n42,g31,g39
n43,g69,g76
n44,g86,g83
n45,g87,g78
n46,g59,g92
n47,g48,g85
