n0,g7,g16
n1,g62,g8
n2,g32,g88
n3,g38,g56
n4,g37,g30
n5,g27,g46
n6,g18,g66
n7,g17,g67
n8,g34,g29
n9,g53,g63
n10,g67,g99
n11,g85,g45
n12,g53,g66
n13,g39,g38
n14,g37,g90
n15,g49,g63
n16,g31,g56
n17,g9,g56
n18,g5,g1
n19,g57,g88
n20,g52,g1
n21,g16,g39
n22,g42,g6
n23,g88,g51
n24,g1,g67
n25,g67,g21
n26,g26,g51
n27,g82,g10
n28,g83,g81
n29,g45,g83
n30,g82,g63
n31,g41,g88
n32,g86,g71
n33,g50,g80
n34,g52,g87
n35,g94,g18
n36,g43,g31
n37,g52,g10
n38,g29,g65
n39,g51,g99
n40,g90,g89
n41,g47,g14
n42,g4,g42
n43,g33,g11
n44,g57,g29
n45,g92,g3
n46,g73,g75
n47,g59,g90
