n0,g74,g14
n1,g2,g81
n2,g19,g69
n3,g46,g75
n4,g3,g0
n5,g47,g92
n6,g22,g48
n7,g52,g17
n8,g40,g74
n9,g99,g69
n10,g49,g67
n11,g56,g82
n12,g83,g62
n13,g7,g19
n14,g63,g70
n15,g51,g91
n16,g23,g66
n17,g49,g73
n18,g38,g99
n19,g67,g75
n20,g12,g16
n21,g37,g46
n22,g56,g84
n23,g34,g39
n24,g10,g66
n25,g44,g0
n26,g34,g66
n27,g29,g74
n28,g37,g27
n29,g20,g6
n30,g16,g61
n31,g14,g22
n32,g47,g58
n33,g83,g39
n34,g81,g60
n35,g57,g15
n36,g54,g69
n37,g60,g38
n38,g23,g11
n39,g70,g7
n40,g22,g24
n41,g48,g15
n42,g89,g57
n43,g64,g5
n44,g79,g65
n45,g50,g9
n46,g65,g0
n47,g26,g43
n48,g21,g93
n49,g95,g88
n50,g83,g59
n51,g31,g62
n52,g95,g91
n53,g92,g44
n54,g92,g20
n55,g32,g56
n56,g58,g69
n57,g27,g96
n58,g24,g67
n59,g46,g40
