n0,g43,g28
n1,g67,g99
n2,g40,g43
n3,g71,g12
n4,g66,g79
n5,g35,g48
n6,g24,g14
n7,g86,g62
n8,g5,g16
n9,g94,g43
n10,g85,g59
n11,g31,g77
n12,g37,g7
n13,g38,g92
n14,g60,g83
n15,g77,g33
n16,g90,g68
n17,g40,g17
n18,g40,g46
n19,g90,g79
n20,g30,g13
n21,g1,g97
n22,g11,g36
n23,g82,g84
n24,g99,g57
n25,g70,g40
n26,g47,g6
n27,g95,g31
n28,g85,g66
n29,g36,g87
n30,g33,g37
n31,g97,g17
n32,g29,g10
n33,g75,g45
n34,g27,g73
n35,g49,g97
n36,g44,g76
n37,g62,g42
n38,g4,g94
n39,g97,g94
n40,g30,g74
n41,g97,g10
n42,g16,g57
n43,g8,g51
n44,g69,g93
n45,g59,g69
n46,g31,g26
n47,g52,g63
n48,g35,g53
n49,g96,g17
n50,g21,g31
n51,g71,g49
n52,g81,g90
n53,g5,g68
n54,g55,g31
n55,g26,g21
n56,g78,g5
n57,g29,g68
n58,g78,g74
n59,g28,g13
n60,g49,g86
n61,g13,g54
