n0,g78,g77
n1,g4,g50
n2,g45,g48
n3,g19,g68
n4,g18,g69
n5,g70,g16
n6,g80,g67
n7,g90,g10
n8,g19,g74
n9,g42,g54
n10,g8,g59
n11,g43,g38
n12,g72,g83
n13,g99,g10
n14,g84,g75
n15,g10,g39
n16,g41,g21
n17,g3,g46
n18,g99,g57
n19,g19,g5
n20,g6,g74
n21,g5,g16
n22,g10,g56
n23,g45,g37
n24,g47,g21
n25,g76,g1
n26,g34,g39
n27,g29,g50
n28,g8,g72
n29,g70,g74
n30,g59,g23
n31,g6,g57
n32,g61,g74
n33,g46,g59
n34,g74,g65
n35,g68,g7
n36,g0,g37
n37,g91,g36
n38,g75,g53
n39,g28,g59
n40,g73,g59
n41,g96,g85
n42,g41,g97
n43,g92,g28
n44,g93,g89
n45,g19,g8
n46,g75,g43
n47,g67,g21
n48,g42,g22
n49,g18,g97
n50,g25,g30
n51,g67,g12
n52,g16,g15
