n0,g22,g11
n1,g53,g23
n2,g87,g79
n3,g34,g86
n4,g2,g53
n5,g9,g2
n6,g52,g24
n7,g41,g94
n8,g78,g77
n9,g27,g75
n10,g86,g73
n11,g48,g82
n12,g10,g67
n13,g63,g12
n14,g93,g45
n15,g53,g21
n16,g10,g40
n17,g4,g99
n18,g77,g55
n19,g18,g27
n20,g23,g14
n21,g32,g70
n22,g84,g9
n23,g68,g47
n24,g81,g92
n25,g86,g45
n26,g68,g6
n27,g87,g12
n28,g6,g27
n29,g6,g63
n30,g21,g82
n31,g49,g16
n32,g62,g13
n33,g61,g35
n34,g10,g94
n35,g88,g5
n36,g4,g43
n37,g53,g0
n38,g53,g94
n39,g75,g45
n40,g97,g77
n41,g5,g59
n42,g35,g10
n43,g26,g86
n44,g63,g33
n45,g46,g61
n46,g86,g35
n47,g73,g28
n48,g69,g33
n49,g42,g83
n50,g76,g1
n51,g65,g12
n52,g84,g17
