n0,g12,g66
n1,g34,g92
n2,g64,g33
n3,g81,g8
n4,g52,g57
n5,g1,g44
n6,g51,g58
n7,g61,g86
n8,g90,g95
n9,g52,g35
n10,g5,g53
n11,g46,g41
n12,g35,g48
n13,g13,g58
n14,g78,g45
n15,g29,g84
n16,g62,g0
n17,g88,g78
n18,g35,g7
n19,g85,g68
n20,g55,g59
n21,g77,g47
n22,g36,g1
n23,g30,g48
n24,g99,g70
n25,g60,g2
n26,g9,g85
n27,g72,g86
n28,g22,g59
n29,g37,g49
n30,g65,g37
n31,g67,g59
n32,g32,g92
n33,g96,g10
n34,g50,g0
n35,g32,g73
n36,g86,g71
n37,g67,g40
n38,g45,g82
n39,g7,g90
n40,g8,g23
n41,g91,g82
n42,g3,g27
n43,g1,g2
n44,g49,g61
n45,g44,g45
n46,g3,g99
n47,g66,g98
n48,g82,g49
n49,g83,g62
n50,g25,g48
n51,g59,g23
n52,g64,g73
