n0,g12,g91
n1,g88,g39
n2,g40,g49
n3,g96,g2
n4,g14,g59
n5,g57,g41
n6,g26,g66
n7,g96,g43
n8,g98,g59
n9,g52,g67
n10,g86,g79
n11,g28,g7
n12,g22,g8
n13,g9,g55
n14,g95,g99
n15,g96,g58
n16,g61,g15
n17,g98,g87
n18,g48,g0
n19,g99,g46
n20,g60,g52
n21,g22,g20
n22,g14,g50
n23,g50,g67
n24,g32,g86
n25,g42,g19
n26,g68,g18
n27,g5,g1
n28,g91,g25
n29,g71,g40
n30,g27,g16
n31,g42,g8
n32,g86,g95
n33,g94,g35
n34,g88,g73
n35,g91,g8
n36,g31,g61
n37,g2,g23
n38,g11,g2
n39,g14,g72
n40,g40,g19
n41,g63,g0
n42,g45,g72
n43,g86,g55
n44,g64,g45
n45,g79,g60
n46,g75,g89
n47,g7,g24
n48,g36,g61
n49,g8,g89
n50,g29,g47
n51,g19,g38
n52,g98,g20
n53,g93,g98
n54,g79,g74
