n0,g9,g56
n1,g42,g0
n2,g73,g97
n3,g31,g52
n4,g96,g31
n5,g81,g20
n6,g31,g99
n7,g77,g97
n8,g71,g57
n9,g38,g72
n10,g63,g36
n11,g32,g30
n12,g83,g46
n13,g14,g70
n14,g83,g50
n15,g86,g13
n16,g46,g7
n17,g17,g38
n18,g11,g84
n19,g71,g70
n20,g43,g34
n21,g91,g0
n22,g92,g75
n23,g5,g67
n24,g26,g99
n25,g26,g29
n26,g98,g75
n27,g42,g34
n28,g74,g77
n29,g66,g76
n30,g44,g71
n31,g22,g17
n32,g65,g78
n33,g64,g23
n34,g13,g52
n35,g3,g16
n36,g90,g20
n37,g36,g27
n38,g94,g46
n39,g96,g17
n40,g56,g89
n41,g79,g89
n42,g21,g5
n43,g86,g49
n44,g40,g53
n45,g95,g47
n46,g21,g68
n47,g30,g43
n48,g13,g87
n49,g42,g11
n50,g40,g44
n51,g0,g69
n52,g2,g72
n53,g43,g13
n54,g97,g74
n55,g64,g71
n56,g98,g46
n57,g49,g90
n58,g19,g89
n59,g21,g7
n60,g79,g71
n61,g38,g15
n62,g73,g30
n63,g76,g16
n64,g56,g93
n65,g40,g35
