n0,g39,g7
n1,g1,g53
n2,g6,g31
n3,g2,g17
n4,g6,g79
n5,g64,g88
n6,g76,g24
n7,g19,g60
n8,g21,g45
n9,g80,g90
n10,g12,g18
n11,g76,g81
n12,g10,g27
n13,g54,g61
n14,g23,g65
n15,g91,g51
n16,g29,g78
n17,g35,g23
n18,g87,g25
n19,g36,g24
n20,g83,g50
n21,g76,g55
n22,g19,g88
n23,g37,g26
n24,g99,g44
n25,g52,g48
n26,g85,g30
n27,g97,g6
n28,g70,g44
n29,g51,g4
n30,g88,g60
n31,g41,g92
n32,g71,g24
n33,g42,g60
n34,g89,g68
n35,g49,g68
n36,g97,g90
n37,g43,g30
n38,g15,g42
n39,g14,g15
n40,g96,g94
n41,g3,g26
n42,g64,g95
n43,g75,g90
n44,g11,g94
n45,g79,g91
n46,g77,g12
n47,g52,g71
n48,g66,g28
n49,g58,g46
n50,g52,g51
n51,g26,g44
n52,g62,g87
n53,g84,g35
n54,g19,g55
n55,g3,g50
n56,g4,g27
n57,g87,g32
n58,g8,g58
n59,g79,g17
n60,g54,g16
n61,g1,g50
n62,g5,g88
n63,g11,g37
n64,g40,g14
n65,g94,g86
