n0,g64,g26
n1,g75,g67
n2,g45,g28
n3,g48,g74
n4,g53,g0
n5,g54,g88
n6,g83,g62
n7,g46,g84
n8,g18,g67
n9,g30,g32
n10,g2,g55
n11,g65,g40
n12,g74,g70
n13,g29,g40
n14,g33,g2
n15,g0,g43
n16,g59,g12
n17,g65,g70
n18,g51,g99
n19,g40,g11
n20,g19,g48
n21,g34,g87
n22,g52,g81
n23,g20,g81
n24,g46,g82
n25,g80,g31
n26,g65,g5
n27,g31,g86
n28,g83,g18
n29,g86,g28
n30,g49,g6
n31,g46,g89
n32,g8,g65
n33,g97,g86
n34,g72,g28
n35,g7,g76
n36,g3,g48
n37,g53,g43
n38,g27,g25
n39,g80,g47
n40,g15,g85
n41,g18,g23
n42,g11,g49
n43,g25,g72
n44,g85,g87
n45,g48,g56
n46,g56,g14
n47,g11,g72
n48,g11,g70
