n70,g67,g46
n65,g95,g4
n6,g37,g4
n35,g1,g44
n4,g64,g33
n32,g38,g53
n72,g74,g96
n74,g5,g24
n26,g10,g95
n21,g85,g14
n60,g32,g74
n20,g44,g23
n73,g33,g74
n51,g40,g59
n69,g38,g10
n71,g65,g45
n28,g22,g35
n77,g17,g91
n14,g59,g74
n45,g10,g19
n39,g99,g85
n5,g96,g90
n23,g18,g31
n24,g66,g50
n54,g22,g71
n16,g51,g40
n17,g68,g54
n18,g26,g45
n63,g99,g56
n9,g18,g67
n25,g25,g87
n30,g87,g62
n31,g25,g77
n10,g46,g23
n43,g63,g85
n68,g95,g72
n34,g95,g81
n8,g90,g80
n53,g11,g53
n55,g74,g26
n38,g98,g29
n33,g43,g98
n62,g63,g78
n11,g64,g84
n27,g46,g55
n50,g63,g70
n44,g52,g0
n12,g90,g12
n67,g21,g19
n75,g47,g84
n0,g29,g62
n22,g98,g93
n58,g77,g68
n36,g3,g64
n42,g13,g7
n61,g48,g72
n3,g94,g69
n29,g70,g19
n47,g31,g4
n49,g3,g93
n52,g87,g29
n59,g98,g72
n57,g4,g27
n66,g83,g23
n37,g96,g11
n13,g10,g15
n40,g66,g93
n19,g31,g61
n46,g10,g79
n7,g92,g50
n15,g9,g38
n48,g66,g49
n41,g55,g25
n76,g47,g11
n64,g88,g60
n56,g65,g63
n2,g88,g55
n1,g71,g33
