n70,g26,g52
n65,g57,g36
n6,g66,g84
n35,g64,g15
n4,g48,g9
n32,g94,g44
n72,g67,g43
n74,g9,g41
n26,g41,g83
n21,g90,g99
n60,g41,g67
n20,g63,g21
n73,g76,g18
n51,g36,g9
n69,g74,g44
n71,g61,g82
n28,g53,g81
n77,g42,g59
n14,g20,g27
n45,g89,g87
n39,g46,g40
n5,g37,g83
n23,g87,g65
n24,g27,g4
n54,g53,g76
n16,g29,g19
n17,g80,g16
n18,g96,g64
n63,g91,g55
n9,g14,g90
n25,g61,g75
n30,g25,g43
n31,g20,g14
n10,g53,g72
n43,g62,g43
n68,g46,g16
n34,g20,g87
n8,g78,g72
n53,g98,g82
n55,g13,g68
n38,g16,g85
n33,g92,g14
n62,g81,g6
n11,g77,g91
n27,g14,g35
n50,g59,g92
n44,g77,g81
n12,g8,g35
n67,g19,g40
n75,g63,g27
n0,g10,g1
n22,g72,g35
n58,g53,g2
n36,g92,g40
n42,g17,g33
n61,g1,g85
n3,g69,g6
n29,g14,g18
n47,g47,g12
n49,g10,g99
n52,g39,g98
n59,g65,g26
n57,g97,g1
n66,g32,g65
n37,g59,g95
n13,g19,g93
n40,g28,g83
n19,g7,g68
n46,g1,g7
n7,g21,g58
n15,g87,g64
n48,g71,g60
n41,g28,g88
n76,g21,g64
n64,g8,g96
n56,g18,g27
n2,g33,g72
n1,g46,g98
