n0,g17,g19
n1,g92,g95
n2,g26,g84
n3,g74,g60
n4,g20,g22
n5,g31,g10
n6,g20,g73
n7,g24,g75
n8,g74,g37
n9,g37,g97
n10,g19,g5
n11,g13,g92
n12,g60,g92
n13,g35,g53
n14,g54,g42
n15,g95,g33
n16,g34,g35
n17,g71,g26
n18,g2,g15
n19,g64,g58
n20,g79,g41
n21,g27,g64
n22,g0,g40
n23,g97,g17
n24,g61,g99
n25,g59,g60
n26,g87,g31
n27,g96,g85
n28,g31,g60
n29,g24,g46
n30,g97,g36
n31,g52,g86
n32,g81,g98
n33,g96,g31
n34,g93,g74
n35,g84,g98
n36,g78,g67
n37,g51,g66
n38,g65,g75
n39,g8,g31
n40,g41,g40
n41,g68,g87
n42,g33,g26
n43,g89,g43
n44,g36,g91
n45,g45,g24
n46,g93,g57
n47,g27,g50
n48,g47,g83
n49,g61,g35
n50,g11,g73
n51,g86,g90
n52,g50,g87
n53,g42,g61
n54,g73,g89
n55,g88,g17
n56,g9,g71
n57,g39,g57
n58,g68,g49
n59,g56,g21
n60,g2,g45
