n0,g77,g14
n1,g30,g52
n2,g16,g5
n3,g99,g0
n4,g47,g39
n5,g0,g75
n6,g13,g16
n7,g20,g84
n8,g2,g54
n9,g35,g41
n10,g27,g58
n11,g22,g18
n12,g99,g43
n13,g8,g58
n14,g79,g90
n15,g34,g66
n16,g33,g74
n17,g56,g4
n18,g7,g30
n19,g28,g77
n20,g51,g41
n21,g17,g80
n22,g10,g26
n23,g21,g13
n24,g63,g18
n25,g14,g4
n26,g29,g82
n27,g59,g10
n28,g82,g26
n29,g12,g28
n30,g59,g38
n31,g30,g55
n32,g84,g2
n33,g44,g65
n34,g92,g77
n35,g44,g50
n36,g48,g47
n37,g54,g80
n38,g50,g19
n39,g94,g53
n40,g56,g74
n41,g85,g91
n42,g76,g94
n43,g1,g87
n44,g4,g57
n45,g31,g39
n46,g68,g23
n47,g1,g57
n48,g24,g79
n49,g47,g6
n50,g48,g27
n51,g47,g53
n52,g76,g59
n53,g34,g8
n54,g44,g13
n55,g54,g37
n56,g15,g93
n57,g34,g33
n58,g80,g31
n59,g81,g19
n60,g80,g19
