n0,g97,g25
n1,g22,g97
n2,g2,g15
n3,g63,g82
n4,g79,g95
n5,g64,g16
n6,g78,g22
n7,g51,g81
n8,g83,g35
n9,g46,g67
n10,g96,g91
n11,g95,g91
n12,g54,g57
n13,g38,g41
n14,g72,g4
n15,g5,g30
n16,g24,g28
n17,g15,g77
n18,g54,g94
n19,g39,g89
n20,g3,g2
n21,g16,g40
n22,g52,g67
n23,g96,g14
n24,g80,g64
n25,g69,g78
n26,g11,g12
n27,g10,g93
n28,g19,g86
n29,g21,g45
n30,g80,g81
n31,g15,g70
n32,g35,g37
n33,g88,g41
n34,g51,g6
n35,g89,g92
n36,g84,g43
n37,g18,g64
n38,g18,g0
n39,g9,g50
n40,g48,g15
n41,g49,g82
n42,g99,g14
n43,g57,g41
n44,g45,g8
n45,g59,g55
n46,g94,g14
n47,g52,g42
n48,g94,g41
n49,g90,g20
n50,g0,g47
n51,g58,g4
n52,g53,g48
n53,g49,g73
n54,g26,g61
n55,g49,g42
n56,g88,g42
n57,g85,g82
n58,g92,g72
n59,g23,g38
n60,g94,g3
