n70,g26,g40
n65,g48,g4
n6,g51,g64
n35,g14,g68
n4,g1,g20
n32,g90,g66
n72,g66,g23
n74,g95,g81
n26,g60,g90
n21,g60,g8
n60,g57,g20
n20,g53,g73
n73,g67,g91
n51,g40,g8
n69,g4,g33
n71,g14,g49
n28,g75,g8
n77,g91,g27
n14,g11,g17
n45,g88,g57
n39,g5,g60
n5,g90,g78
n23,g58,g14
n24,g40,g98
n54,g4,g16
n16,g17,g90
n17,g5,g79
n18,g70,g58
n63,g41,g9
n9,g66,g5
n25,g36,g50
n30,g8,g82
n31,g29,g77
n10,g37,g38
n43,g10,g76
n68,g42,g38
n34,g34,g25
n8,g37,g19
n79,g17,g2
n53,g59,g44
n55,g99,g2
n38,g64,g25
n33,g9,g94
n62,g16,g56
n11,g69,g0
n27,g84,g39
n50,g61,g49
n44,g78,g62
n12,g81,g64
n67,g77,g4
n75,g48,g51
n0,g34,g20
n22,g14,g4
n58,g52,g2
n36,g74,g29
n42,g33,g12
n61,g25,g95
n78,g57,g15
n3,g46,g61
n29,g81,g1
n47,g39,g38
n49,g69,g16
n52,g12,g10
n59,g86,g98
n57,g47,g93
n66,g61,g33
n37,g88,g92
n13,g2,g59
n40,g79,g73
n19,g59,g82
n46,g69,g46
n7,g73,g47
n15,g50,g27
n48,g53,g45
n41,g15,g23
n76,g74,g59
n64,g35,g80
n56,g44,g88
n2,g95,g72
n1,g68,g99
