n70,g38,g73
n6,g13,g30
n4,g20,g19
n22,g44,g94
n21,g43,g6
n60,g97,g24
n79,g54,g58
n74,g16,g42
n69,g32,g64
n28,g90,g32
n14,g33,g96
n45,g49,g47
n5,g84,g13
n23,g61,g54
n24,g8,g5
n17,g16,g70
n54,g90,g60
n77,g31,g22
n63,g81,g50
n9,g76,g22
n25,g3,g22
n10,g86,g7
n68,g54,g52
n34,g83,g63
n72,g10,g38
n73,g49,g70
n55,g53,g84
n44,g70,g39
n16,g13,g98
n80,g65,g38
n81,g12,g5
n75,g75,g0
n66,g37,g45
n47,g26,g34
n52,g58,g17
n59,g96,g1
n57,g64,g15
n71,g79,g63
n37,g74,g96
n31,g89,g21
n19,g55,g44
n46,g37,g19
n65,g3,g76
n85,g96,g67
n1,g90,g63
n84,g6,g38
n32,g53,g55
n26,g0,g53
n20,g81,g43
n53,g93,g97
n56,g66,g84
n76,g91,g4
n38,g66,g18
n13,g82,g33
n67,g53,g27
n41,g33,g22
n18,g56,g16
n11,g27,g13
n30,g49,g31
n35,g91,g40
n8,g7,g85
n83,g48,g32
n39,g66,g16
n33,g8,g57
n27,g14,g4
n50,g9,g64
n12,g28,g78
n82,g53,g5
n0,g78,g92
n43,g70,g89
n58,g93,g81
n36,g74,g27
n42,g1,g5
n61,g32,g56
n78,g56,g78
n3,g77,g7
n29,g78,g40
n49,g52,g67
n86,g99,g6
n62,g71,g59
n40,g33,g48
n51,g63,g70
n7,g14,g51
n15,g21,g19
n48,g50,g12
n64,g23,g46
n2,g10,g3
