n0,g54,g55
n1,g52,g11
n2,g57,g13
n3,g63,g80
n4,g48,g20
n5,g48,g77
n6,g27,g88
n7,g42,g90
n8,g93,g59
n9,g74,g19
n10,g27,g84
n11,g31,g1
n12,g73,g80
n13,g5,g74
n14,g63,g43
n15,g38,g71
n16,g89,g83
n17,g16,g84
n18,g77,g44
n19,g98,g73
n20,g72,g33
n21,g31,g29
n22,g38,g39
n23,g13,g37
n24,g53,g96
n25,g19,g44
n26,g80,g17
n27,g8,g5
n28,g61,g50
n29,g87,g90
n30,g35,g5
n31,g3,g40
n32,g62,g8
n33,g16,g10
n34,g49,g39
n35,g15,g32
n36,g96,g88
n37,g62,g44
n38,g52,g3
n39,g73,g78
n40,g37,g42
n41,g66,g98
n42,g76,g85
n43,g77,g87
n44,g59,g6
n45,g28,g69
n46,g73,g1
n47,g51,g96
n48,g42,g8
n49,g26,g14
n50,g57,g11
n51,g86,g43
n52,g23,g20
n53,g5,g39
n54,g62,g78
n55,g99,g44
