n0,g88,g13
n1,g19,g8
n2,g38,g64
n3,g58,g49
n4,g93,g17
n5,g24,g98
n6,g92,g3
n7,g7,g47
n8,g80,g45
n9,g48,g42
n10,g41,g12
n11,g7,g4
n12,g21,g42
n13,g49,g37
n14,g27,g77
n15,g0,g15
n16,g7,g6
n17,g47,g99
n18,g42,g89
n19,g75,g23
n20,g87,g5
n21,g31,g35
n22,g5,g96
n23,g10,g51
n24,g91,g31
n25,g43,g68
n26,g86,g37
n27,g81,g25
n28,g23,g14
n29,g96,g49
n30,g27,g86
n31,g36,g98
n32,g1,g98
n33,g71,g90
n34,g90,g62
n35,g85,g8
n36,g94,g24
n37,g76,g95
n38,g56,g0
n39,g62,g27
n40,g13,g84
n41,g33,g39
n42,g0,g3
n43,g45,g65
n44,g47,g74
n45,g70,g25
n46,g38,g66
n47,g80,g93
n48,g92,g15
n49,g71,g15
n50,g33,g32
n51,g97,g84
n52,g9,g66
n53,g11,g12
n54,g91,g22
n55,g10,g36
n56,g99,g37
n57,g98,g64
n58,g64,g70
n59,g54,g58
n60,g96,g53
