n70,g69,g54
n65,g38,g25
n6,g5,g45
n35,g5,g3
n4,g27,g64
n32,g95,g96
n72,g6,g70
n26,g89,g15
n21,g33,g87
n60,g29,g71
n20,g44,g36
n73,g21,g18
n51,g81,g21
n69,g57,g36
n71,g55,g63
n28,g94,g29
n14,g72,g6
n45,g87,g19
n39,g9,g27
n5,g49,g26
n23,g53,g93
n24,g90,g43
n54,g7,g38
n16,g16,g99
n17,g2,g51
n18,g39,g89
n63,g47,g12
n9,g61,g88
n25,g42,g10
n30,g70,g38
n31,g51,g22
n10,g79,g96
n43,g51,g35
n68,g47,g42
n34,g77,g30
n8,g26,g92
n53,g62,g67
n55,g66,g22
n38,g68,g21
n33,g59,g71
n62,g30,g52
n11,g0,g61
n27,g7,g12
n50,g94,g88
n44,g88,g55
n12,g75,g45
n67,g14,g99
n0,g61,g27
n22,g38,g95
n58,g9,g80
n36,g41,g80
n42,g99,g75
n61,g13,g40
n3,g30,g80
n29,g68,g4
n47,g16,g61
n49,g72,g87
n52,g36,g53
n59,g77,g62
n57,g59,g18
n66,g59,g44
n37,g92,g47
n13,g83,g18
n40,g65,g93
n19,g6,g4
n46,g95,g65
n7,g66,g37
n15,g59,g97
n48,g29,g54
n41,g7,g75
n64,g34,g3
n56,g1,g66
n2,g57,g93
n1,g98,g10
