n70,g38,g96
n65,g61,g16
n6,g55,g87
n35,g0,g84
n4,g13,g37
n32,g68,g92
n72,g57,g66
n26,g19,g9
n21,g33,g93
n60,g3,g99
n20,g28,g0
n73,g66,g46
n51,g39,g11
n69,g90,g89
n71,g98,g48
n28,g55,g13
n14,g50,g57
n45,g8,g95
n39,g36,g24
n5,g87,g20
n23,g8,g9
n24,g92,g97
n54,g76,g82
n16,g26,g85
n17,g8,g23
n18,g13,g7
n63,g10,g5
n9,g77,g98
n25,g56,g27
n30,g71,g39
n31,g40,g26
n10,g15,g2
n43,g36,g16
n68,g15,g85
n34,g67,g58
n8,g86,g1
n53,g24,g98
n55,g30,g37
n38,g60,g41
n33,g25,g29
n62,g7,g89
n11,g50,g97
n27,g94,g98
n50,g54,g9
n44,g5,g83
n12,g19,g1
n67,g24,g44
n0,g93,g89
n22,g8,g28
n58,g78,g86
n36,g60,g36
n42,g39,g17
n61,g39,g56
n3,g73,g27
n29,g54,g77
n47,g89,g72
n49,g55,g43
n52,g35,g78
n59,g24,g59
n57,g48,g29
n66,g97,g32
n37,g29,g2
n13,g42,g48
n40,g23,g6
n19,g91,g66
n46,g75,g15
n7,g15,g53
n15,g53,g56
n48,g14,g60
n41,g95,g73
n64,g98,g27
n56,g15,g49
n2,g25,g60
n1,g32,g61
