n70,g99,g60
n65,g60,g86
n6,g72,g19
n35,g26,g88
n4,g91,g8
n32,g75,g88
n72,g9,g12
n26,g46,g0
n21,g31,g13
n60,g44,g8
n20,g45,g3
n73,g59,g92
n51,g95,g98
n69,g76,g95
n71,g44,g37
n28,g74,g25
n14,g15,g42
n45,g76,g73
n39,g91,g55
n5,g78,g74
n23,g69,g67
n24,g92,g67
n54,g8,g96
n16,g14,g38
n17,g39,g64
n18,g13,g7
n63,g53,g69
n9,g31,g70
n25,g27,g89
n30,g94,g81
n31,g81,g15
n10,g98,g80
n43,g28,g70
n68,g6,g59
n34,g94,g29
n8,g12,g74
n53,g82,g14
n55,g94,g72
n38,g82,g31
n33,g14,g31
n62,g18,g84
n11,g54,g30
n27,g13,g64
n50,g28,g15
n44,g63,g67
n12,g45,g4
n67,g26,g97
n0,g81,g44
n22,g67,g36
n58,g70,g86
n36,g56,g93
n42,g2,g86
n61,g54,g28
n3,g8,g34
n29,g18,g79
n47,g21,g63
n49,g94,g82
n52,g50,g65
n59,g58,g55
n57,g72,g78
n66,g55,g44
n37,g52,g24
n13,g64,g56
n40,g51,g76
n19,g97,g2
n46,g32,g75
n7,g9,g1
n15,g60,g55
n48,g51,g81
n41,g3,g98
n64,g74,g13
n56,g29,g42
n2,g71,g74
n1,g22,g52
