n0,g45,g82
n1,g32,g81
n2,g80,g22
n3,g73,g67
n4,g85,g39
n5,g93,g43
n6,g96,g72
n7,g22,g62
n8,g35,g51
n9,g23,g12
n10,g48,g4
n11,g27,g15
n12,g51,g21
n13,g83,g87
n14,g27,g50
n15,g27,g76
n16,g66,g6
n17,g26,g39
n18,g53,g75
n19,g54,g62
n20,g42,g65
n21,g85,g88
n22,g95,g48
n23,g97,g33
n24,g34,g72
n25,g92,g24
n26,g22,g34
n27,g63,g39
n28,g41,g8
n29,g84,g33
n30,g78,g58
n31,g83,g72
n32,g37,g20
n33,g92,g40
n34,g10,g36
n35,g49,g63
n36,g23,g81
n37,g64,g88
n38,g76,g59
n39,g44,g27
n40,g3,g94
n41,g22,g50
n42,g15,g37
n43,g39,g57
n44,g80,g5
n45,g35,g91
n46,g56,g34
n47,g36,g67
n48,g67,g95
n49,g98,g6
n50,g59,g80
n51,g0,g77
n52,g65,g97
n53,g88,g1
n54,g72,g13
n55,g58,g36
n56,g51,g66
n57,g39,g96
n58,g61,g57
n59,g66,g5
n60,g19,g93
n61,g30,g21
n62,g37,g64
n63,g59,g78
