n0,g52,g97
n1,g66,g74
n2,g83,g16
n3,g53,g68
n4,g78,g51
n5,g26,g98
n6,g92,g35
n7,g23,g37
n8,g2,g13
n9,g58,g6
n10,g24,g8
n11,g87,g4
n12,g96,g64
n13,g26,g2
n14,g45,g17
n15,g50,g45
n16,g46,g93
n17,g16,g88
n18,g27,g81
n19,g47,g26
n20,g17,g50
n21,g41,g34
n22,g79,g67
n23,g44,g12
n24,g92,g74
n25,g37,g0
n26,g43,g81
n27,g6,g88
n28,g71,g38
n29,g28,g4
n30,g21,g61
n31,g65,g95
n32,g20,g19
n33,g63,g34
n34,g75,g99
n35,g87,g83
n36,g36,g41
n37,g51,g23
n38,g37,g38
n39,g66,g72
n40,g35,g91
n41,g8,g20
n42,g50,g72
n43,g10,g76
n44,g92,g28
n45,g95,g52
n46,g72,g10
n47,g11,g25
n48,g73,g21
n49,g93,g94
n50,g56,g26
n51,g96,g1
n52,g25,g71
n53,g46,g95
n54,g29,g54
n55,g83,g49
n56,g74,g76
n57,g49,g42
n58,g35,g1
n59,g48,g25
n60,g34,g77
n61,g95,g18
n62,g98,g28
n63,g9,g82
