n70,g61,g85
n65,g71,g8
n6,g38,g37
n35,g80,g9
n4,g12,g61
n32,g52,g61
n72,g81,g41
n83,g93,g2
n74,g42,g29
n84,g62,g26
n26,g16,g34
n21,g31,g35
n60,g85,g41
n20,g18,g2
n73,g82,g69
n51,g25,g83
n69,g66,g19
n71,g60,g44
n28,g9,g47
n77,g89,g92
n14,g69,g95
n45,g97,g90
n39,g9,g13
n5,g60,g38
n23,g77,g21
n24,g11,g94
n54,g39,g80
n16,g71,g57
n82,g87,g92
n17,g14,g6
n18,g40,g32
n63,g55,g37
n9,g77,g86
n25,g54,g26
n30,g90,g93
n31,g15,g95
n10,g91,g9
n43,g86,g32
n68,g8,g21
n34,g59,g48
n8,g71,g53
n79,g13,g58
n53,g78,g11
n55,g45,g97
n38,g47,g49
n33,g84,g13
n62,g1,g50
n11,g67,g80
n27,g48,g74
n50,g36,g61
n44,g92,g48
n12,g67,g92
n67,g55,g72
n75,g70,g74
n80,g40,g98
n0,g6,g55
n22,g3,g27
n81,g89,g56
n58,g90,g2
n36,g87,g20
n42,g3,g83
n61,g59,g38
n78,g36,g50
n3,g44,g6
n29,g43,g62
n47,g26,g88
n49,g65,g61
n52,g1,g18
n59,g98,g15
n57,g35,g93
n66,g68,g78
n37,g78,g64
n13,g4,g75
n40,g83,g97
n19,g66,g58
n46,g44,g5
n7,g99,g90
n15,g7,g29
n48,g32,g94
n41,g60,g81
n76,g38,g23
n64,g12,g40
n56,g82,g44
n2,g27,g66
n1,g41,g93
