n70,g87,g42
n65,g10,g50
n6,g3,g92
n35,g52,g29
n4,g64,g81
n32,g40,g18
n72,g53,g60
n74,g82,g38
n26,g12,g63
n21,g54,g12
n60,g75,g13
n20,g16,g53
n73,g95,g78
n51,g28,g66
n69,g42,g12
n71,g52,g59
n28,g32,g24
n77,g16,g17
n14,g49,g18
n45,g88,g29
n39,g7,g37
n5,g66,g64
n23,g72,g84
n24,g41,g6
n54,g68,g56
n16,g28,g9
n17,g37,g46
n18,g38,g45
n63,g30,g52
n9,g72,g33
n25,g45,g64
n30,g92,g90
n31,g36,g63
n10,g30,g92
n43,g36,g86
n68,g7,g86
n34,g63,g13
n8,g29,g39
n53,g93,g86
n55,g79,g53
n38,g7,g0
n33,g23,g5
n62,g29,g84
n11,g20,g90
n27,g30,g35
n50,g54,g16
n44,g19,g62
n12,g11,g79
n67,g68,g13
n75,g68,g59
n0,g89,g71
n22,g37,g98
n58,g62,g9
n36,g47,g4
n42,g21,g38
n61,g0,g26
n3,g35,g10
n29,g7,g85
n47,g40,g62
n49,g13,g94
n52,g66,g18
n59,g24,g8
n57,g71,g92
n66,g60,g37
n37,g1,g75
n13,g85,g1
n40,g79,g46
n19,g19,g20
n46,g74,g59
n7,g50,g88
n15,g8,g60
n48,g58,g49
n41,g71,g11
n76,g57,g22
n64,g73,g51
n56,g23,g96
n2,g72,g93
n1,g64,g18
