n70,g84,g34
n65,g76,g24
n6,g83,g3
n35,g8,g50
n4,g93,g81
n32,g0,g87
n72,g50,g60
n74,g9,g58
n26,g73,g17
n21,g19,g74
n60,g89,g66
n20,g16,g94
n73,g45,g13
n51,g71,g16
n69,g24,g70
n71,g92,g69
n28,g94,g72
n77,g56,g71
n14,g11,g69
n45,g30,g22
n39,g2,g26
n5,g17,g24
n23,g40,g75
n24,g91,g98
n54,g99,g35
n16,g90,g78
n17,g0,g90
n18,g5,g3
n63,g9,g59
n9,g80,g19
n25,g49,g87
n30,g5,g16
n31,g44,g49
n10,g99,g4
n43,g80,g22
n68,g72,g95
n34,g38,g73
n8,g56,g3
n53,g63,g39
n55,g93,g69
n38,g7,g41
n33,g88,g12
n62,g1,g52
n11,g34,g58
n27,g14,g58
n50,g50,g30
n44,g98,g23
n12,g94,g29
n67,g25,g9
n75,g12,g62
n0,g35,g21
n22,g20,g60
n58,g12,g93
n36,g62,g7
n42,g54,g1
n61,g76,g6
n3,g88,g89
n29,g11,g38
n47,g74,g21
n49,g44,g28
n52,g12,g72
n59,g36,g91
n57,g66,g52
n66,g71,g30
n37,g50,g12
n13,g63,g41
n40,g48,g6
n19,g16,g40
n46,g96,g89
n7,g64,g5
n15,g23,g97
n48,g65,g60
n41,g9,g46
n76,g97,g7
n64,g86,g0
n56,g0,g62
n2,g34,g97
n1,g11,g4
