n70,g80,g63
n65,g10,g97
n6,g92,g40
n35,g35,g69
n4,g14,g94
n32,g50,g71
n72,g24,g25
n74,g49,g60
n26,g23,g73
n21,g94,g65
n60,g25,g28
n20,g13,g58
n73,g57,g38
n51,g32,g51
n69,g13,g66
n71,g66,g43
n28,g6,g9
n77,g5,g20
n14,g57,g80
n45,g28,g14
n39,g78,g44
n5,g41,g23
n23,g11,g16
n24,g72,g36
n54,g9,g12
n16,g96,g23
n17,g72,g7
n18,g56,g12
n63,g45,g9
n9,g33,g98
n25,g24,g60
n30,g62,g42
n31,g19,g22
n10,g27,g45
n43,g40,g76
n68,g26,g39
n34,g38,g53
n8,g72,g22
n53,g59,g0
n55,g7,g24
n38,g87,g3
n33,g10,g3
n62,g20,g39
n11,g14,g50
n27,g55,g89
n50,g82,g42
n44,g32,g76
n12,g3,g77
n67,g23,g54
n75,g41,g65
n0,g27,g16
n22,g12,g32
n58,g77,g27
n36,g88,g11
n42,g56,g0
n61,g1,g42
n3,g99,g44
n29,g62,g66
n47,g84,g11
n49,g15,g79
n52,g46,g37
n59,g35,g19
n57,g85,g94
n66,g87,g53
n37,g46,g58
n13,g24,g31
n40,g2,g60
n19,g57,g31
n46,g93,g83
n7,g94,g2
n15,g49,g52
n48,g92,g53
n41,g60,g46
n76,g68,g71
n64,g90,g33
n56,g40,g17
n2,g76,g46
n1,g61,g34
