n70,g65,g91
n65,g95,g87
n6,g93,g94
n35,g39,g85
n4,g45,g51
n32,g84,g99
n72,g89,g33
n74,g75,g77
n26,g74,g61
n21,g36,g39
n60,g98,g73
n20,g8,g21
n73,g61,g85
n51,g87,g34
n69,g69,g7
n71,g52,g64
n28,g93,g13
n77,g93,g66
n14,g2,g22
n45,g30,g3
n39,g57,g73
n5,g25,g43
n23,g60,g92
n24,g75,g85
n54,g77,g99
n16,g25,g23
n17,g63,g86
n18,g88,g22
n63,g96,g31
n9,g80,g84
n25,g48,g63
n30,g16,g54
n31,g34,g41
n10,g62,g19
n43,g94,g51
n68,g61,g34
n34,g60,g23
n8,g27,g5
n53,g85,g68
n55,g78,g41
n38,g21,g42
n33,g21,g11
n62,g69,g87
n11,g83,g44
n27,g31,g47
n50,g32,g56
n44,g18,g33
n12,g10,g70
n67,g83,g87
n75,g55,g11
n0,g62,g59
n22,g29,g9
n58,g35,g55
n36,g91,g75
n42,g3,g77
n61,g6,g11
n3,g80,g89
n29,g24,g69
n47,g36,g53
n49,g40,g88
n52,g76,g28
n59,g2,g46
n57,g55,g54
n66,g62,g50
n37,g95,g35
n13,g99,g52
n40,g53,g68
n19,g80,g24
n46,g92,g0
n7,g82,g95
n15,g48,g86
n48,g13,g28
n41,g57,g83
n76,g48,g72
n64,g9,g78
n56,g76,g78
n2,g24,g49
n1,g74,g26
