n0,g28,g4
n1,g71,g93
n2,g3,g96
n3,g20,g67
n4,g69,g15
n5,g45,g80
n6,g69,g57
n7,g18,g49
n8,g21,g39
n9,g69,g55
n10,g90,g84
n11,g61,g52
n12,g56,g50
n13,g73,g95
n14,g22,g76
n15,g78,g53
n16,g61,g75
n17,g1,g28
n18,g58,g49
n19,g55,g30
n20,g88,g15
n21,g65,g16
n22,g8,g42
n23,g84,g7
n24,g73,g89
n25,g65,g55
n26,g4,g51
n27,g75,g52
n28,g37,g61
n29,g9,g38
n30,g13,g52
n31,g94,g60
n32,g96,g49
n33,g26,g44
n34,g22,g46
n35,g57,g97
n36,g45,g61
n37,g84,g85
n38,g44,g20
n39,g74,g98
n40,g58,g22
n41,g64,g63
n42,g21,g64
n43,g60,g53
n44,g87,g16
n45,g29,g33
n46,g34,g27
n47,g78,g87
n48,g1,g19
n49,g97,g65
n50,g88,g34
n51,g70,g3
n52,g2,g7
n53,g7,g40
n54,g57,g25
n55,g68,g93
n56,g60,g66
n57,g79,g85
n58,g24,g42
n59,g90,g1
n60,g92,g30
n61,g79,g25
n62,g45,g64
n63,g66,g41
