n0,g30,g26
n1,g4,g76
n2,g83,g59
n3,g2,g21
n4,g91,g83
n5,g59,g80
n6,g51,g6
n7,g58,g40
n8,g57,g53
n9,g66,g3
n10,g83,g2
n11,g82,g96
n12,g4,g45
n13,g29,g31
n14,g47,g56
n15,g74,g75
n16,g4,g86
n17,g80,g51
n18,g77,g46
n19,g96,g8
n20,g15,g87
n21,g54,g62
n22,g7,g9
n23,g42,g78
n24,g74,g73
n25,g55,g40
n26,g11,g19
n27,g56,g76
n28,g67,g70
n29,g97,g2
n30,g48,g45
n31,g73,g99
n32,g21,g38
n33,g89,g25
n34,g44,g27
n35,g19,g74
n36,g78,g29
n37,g49,g2
n38,g38,g70
n39,g5,g59
n40,g59,g73
n41,g96,g17
n42,g48,g25
n43,g61,g89
n44,g25,g31
n45,g48,g70
n46,g57,g95
n47,g38,g46
n48,g14,g89
n49,g63,g36
n50,g80,g49
n51,g4,g37
n52,g32,g51
n53,g81,g24
n54,g35,g36
n55,g99,g36
n56,g8,g84
n57,g98,g64
n58,g22,g4
n59,g11,g6
n60,g65,g68
n61,g36,g66
n62,g97,g82
n63,g87,g81
