n70,g51,g89
n65,g76,g3
n6,g10,g67
n35,g15,g66
n4,g98,g21
n32,g33,g17
n72,g41,g14
n83,g70,g71
n74,g20,g44
n26,g38,g90
n21,g7,g55
n60,g66,g16
n20,g77,g65
n73,g74,g21
n51,g33,g90
n69,g28,g64
n71,g91,g1
n28,g14,g84
n77,g50,g65
n14,g91,g98
n45,g45,g35
n39,g64,g4
n5,g86,g0
n23,g67,g16
n24,g59,g51
n54,g37,g45
n16,g67,g86
n82,g44,g43
n17,g89,g87
n18,g67,g71
n63,g57,g76
n9,g57,g75
n25,g99,g48
n30,g88,g69
n31,g7,g9
n10,g39,g1
n43,g83,g32
n68,g35,g53
n34,g88,g95
n8,g65,g94
n79,g65,g68
n53,g25,g13
n55,g75,g77
n38,g39,g15
n33,g49,g95
n62,g76,g15
n11,g31,g23
n27,g20,g10
n50,g8,g22
n44,g10,g0
n12,g2,g47
n67,g98,g36
n75,g4,g46
n80,g76,g81
n0,g78,g87
n22,g48,g10
n81,g84,g28
n58,g93,g46
n36,g50,g42
n42,g66,g14
n61,g45,g99
n78,g13,g92
n3,g15,g82
n29,g46,g72
n47,g28,g85
n49,g83,g7
n52,g49,g85
n59,g33,g6
n57,g13,g76
n66,g29,g73
n37,g19,g24
n13,g20,g9
n40,g27,g55
n19,g53,g12
n46,g64,g7
n7,g91,g32
n15,g67,g32
n48,g19,g20
n41,g62,g3
n76,g22,g93
n64,g41,g94
n56,g39,g31
n2,g54,g32
n1,g2,g18
