n0,g29,g55
n1,g15,g99
n2,g88,g74
n3,g58,g33
n4,g62,g39
n5,g86,g62
n6,g76,g78
n7,g9,g15
n8,g25,g57
n9,g58,g12
n10,g93,g64
n11,g83,g19
n12,g42,g66
n13,g33,g1
n14,g36,g86
n15,g42,g4
n16,g41,g93
n17,g64,g52
n18,g21,g36
n19,g65,g60
n20,g30,g72
n21,g14,g32
n22,g91,g18
n23,g14,g62
n24,g40,g88
n25,g4,g72
n26,g33,g13
n27,g36,g38
n28,g53,g9
n29,g48,g40
n30,g7,g46
n31,g61,g82
n32,g1,g93
n33,g14,g70
n34,g56,g82
n35,g49,g4
n36,g32,g12
n37,g27,g20
n38,g50,g6
n39,g7,g65
n40,g72,g2
n41,g78,g70
n42,g66,g82
n43,g57,g83
n44,g17,g81
n45,g61,g21
n46,g59,g69
n47,g85,g64
n48,g63,g44
n49,g98,g76
n50,g74,g30
n51,g51,g77
n52,g58,g81
n53,g93,g49
n54,g24,g84
n55,g79,g0
n56,g3,g61
