n0,g86,g35
n1,g74,g17
n2,g92,g26
n3,g40,g32
n4,g57,g55
n5,g82,g25
n6,g64,g60
n7,g44,g25
n8,g6,g46
n9,g33,g46
n10,g68,g1
n11,g66,g95
n12,g66,g77
n13,g13,g47
n14,g13,g11
n15,g10,g26
n16,g72,g43
n17,g49,g36
n18,g16,g26
n19,g62,g48
n20,g53,g61
n21,g68,g92
n22,g0,g12
n23,g41,g3
n24,g89,g32
n25,g56,g78
n26,g29,g1
n27,g52,g94
n28,g8,g49
n29,g75,g30
n30,g32,g77
n31,g5,g80
n32,g79,g85
n33,g27,g92
n34,g6,g3
n35,g49,g9
n36,g73,g80
n37,g91,g88
n38,g97,g32
n39,g73,g92
n40,g7,g96
n41,g19,g79
n42,g32,g76
n43,g62,g86
n44,g5,g7
n45,g26,g78
n46,g8,g46
n47,g51,g91
n48,g24,g69
n49,g17,g95
n50,g46,g4
n51,g11,g51
n52,g58,g67
n53,g62,g67
n54,g39,g89
n55,g66,g31
n56,g89,g36
