n70,g77,g76
n65,g24,g42
n6,g37,g50
n35,g58,g92
n4,g95,g47
n32,g52,g55
n72,g18,g43
n74,g9,g90
n26,g57,g91
n21,g34,g53
n60,g45,g3
n20,g17,g44
n73,g1,g15
n51,g29,g41
n69,g10,g97
n71,g41,g81
n28,g23,g65
n14,g20,g55
n45,g16,g21
n39,g20,g88
n5,g11,g1
n23,g12,g71
n24,g13,g9
n54,g73,g2
n16,g94,g29
n17,g62,g83
n18,g31,g37
n63,g78,g70
n9,g83,g71
n25,g75,g71
n30,g76,g23
n31,g78,g25
n10,g81,g69
n43,g10,g68
n68,g61,g13
n34,g90,g24
n8,g75,g55
n53,g90,g71
n55,g62,g4
n38,g7,g0
n33,g13,g33
n62,g14,g74
n11,g65,g80
n27,g92,g47
n50,g17,g22
n44,g82,g42
n12,g12,g49
n67,g73,g52
n0,g17,g93
n22,g8,g36
n58,g90,g48
n36,g56,g34
n42,g29,g54
n61,g28,g82
n3,g48,g13
n29,g11,g86
n47,g93,g3
n49,g62,g29
n52,g51,g2
n59,g32,g42
n57,g14,g84
n66,g52,g23
n37,g19,g4
n13,g63,g14
n40,g12,g17
n19,g30,g97
n46,g75,g59
n7,g94,g61
n15,g11,g61
n48,g87,g35
n41,g20,g98
n64,g41,g20
n56,g37,g99
n2,g51,g59
n1,g48,g78
