n70,g80,g47
n6,g87,g69
n4,g59,g90
n22,g20,g0
n21,g77,g39
n60,g79,g97
n79,g53,g49
n74,g20,g58
n69,g95,g45
n28,g19,g13
n14,g70,g14
n45,g90,g13
n5,g72,g39
n23,g32,g17
n24,g66,g30
n17,g4,g52
n54,g88,g21
n77,g97,g71
n63,g70,g92
n9,g28,g60
n25,g86,g37
n10,g66,g52
n68,g40,g32
n34,g95,g37
n72,g64,g74
n73,g41,g69
n55,g47,g45
n44,g56,g45
n16,g57,g50
n80,g62,g12
n81,g19,g50
n75,g83,g89
n66,g20,g21
n47,g71,g6
n52,g96,g19
n59,g65,g84
n57,g25,g30
n71,g3,g8
n37,g17,g79
n31,g67,g51
n19,g75,g3
n46,g25,g75
n65,g85,g13
n85,g23,g52
n1,g29,g78
n84,g18,g56
n32,g98,g23
n26,g27,g83
n20,g37,g56
n53,g50,g58
n56,g60,g91
n76,g27,g14
n38,g14,g38
n13,g78,g99
n67,g31,g90
n41,g49,g70
n18,g29,g84
n11,g48,g9
n30,g6,g46
n35,g46,g0
n8,g3,g6
n83,g62,g2
n39,g77,g24
n33,g86,g35
n27,g44,g39
n50,g44,g5
n12,g86,g39
n82,g60,g80
n0,g38,g15
n43,g40,g27
n58,g36,g78
n36,g4,g35
n42,g36,g73
n61,g42,g91
n78,g11,g53
n3,g85,g86
n29,g96,g38
n49,g84,g37
n62,g59,g13
n40,g7,g69
n51,g12,g65
n7,g50,g64
n15,g92,g42
n48,g44,g91
n64,g29,g46
n2,g30,g91
