n70,g86,g0
n6,g78,g69
n4,g31,g25
n22,g2,g40
n21,g78,g89
n60,g11,g57
n79,g64,g31
n74,g55,g40
n69,g9,g51
n28,g81,g73
n14,g88,g74
n45,g10,g4
n5,g29,g70
n23,g87,g32
n24,g21,g71
n17,g7,g55
n54,g7,g42
n77,g73,g44
n63,g36,g50
n9,g51,g89
n25,g41,g44
n10,g31,g47
n68,g43,g62
n34,g32,g96
n72,g69,g64
n73,g26,g82
n55,g76,g10
n44,g50,g9
n16,g92,g82
n80,g19,g42
n81,g91,g84
n75,g85,g2
n66,g31,g38
n47,g46,g82
n52,g36,g86
n59,g61,g85
n57,g89,g33
n71,g84,g88
n37,g44,g20
n31,g78,g61
n19,g35,g64
n46,g14,g99
n65,g38,g20
n85,g75,g64
n1,g85,g23
n84,g5,g25
n32,g0,g73
n26,g11,g2
n20,g63,g91
n53,g62,g60
n56,g0,g45
n76,g54,g95
n38,g20,g43
n13,g70,g14
n67,g58,g68
n41,g16,g39
n18,g4,g74
n11,g22,g60
n30,g33,g93
n35,g52,g82
n8,g14,g4
n83,g13,g86
n39,g48,g20
n33,g60,g25
n27,g99,g80
n50,g4,g89
n12,g70,g33
n82,g70,g1
n0,g88,g13
n43,g77,g44
n58,g95,g23
n36,g66,g40
n42,g51,g50
n61,g58,g45
n78,g57,g45
n3,g89,g37
n29,g28,g62
n49,g51,g69
n62,g42,g93
n40,g58,g63
n51,g27,g38
n7,g72,g73
n15,g90,g51
n48,g21,g25
n64,g58,g70
n2,g54,g60
