n0,g19,g71
n1,g93,g67
n2,g59,g36
n3,g96,g52
n4,g9,g73
n5,g93,g99
n6,g66,g52
n7,g72,g46
n8,g24,g43
n9,g50,g95
n10,g31,g28
n11,g75,g48
n12,g47,g55
n13,g29,g52
n14,g1,g37
n15,g58,g17
n16,g88,g18
n17,g74,g63
n18,g3,g1
n19,g65,g97
n20,g9,g31
n21,g11,g77
n22,g1,g5
n23,g53,g52
n24,g48,g28
n25,g59,g54
n26,g91,g44
n27,g8,g61
n28,g53,g13
n29,g58,g39
n30,g10,g39
n31,g42,g50
n32,g53,g96
n33,g17,g6
n34,g57,g14
n35,g67,g1
n36,g81,g61
n37,g32,g54
n38,g45,g56
n39,g27,g58
n40,g16,g49
n41,g71,g85
n42,g95,g68
n43,g63,g61
n44,g98,g64
n45,g21,g11
n46,g54,g41
n47,g21,g56
n48,g57,g36
n49,g11,g65
n50,g3,g90
n51,g93,g18
n52,g65,g26
n53,g63,g22
n54,g59,g91
n55,g33,g57
n56,g46,g36
n57,g33,g99
n58,g64,g14
n59,g44,g35
n60,g12,g30
n61,g65,g87
n62,g39,g31
n63,g41,g90
