n70,g36,g53
n6,g33,g20
n4,g39,g50
n22,g47,g61
n21,g93,g79
n60,g59,g74
n79,g87,g74
n74,g87,g78
n69,g85,g81
n28,g20,g75
n14,g76,g24
n45,g41,g70
n5,g8,g15
n23,g66,g23
n24,g34,g65
n17,g77,g31
n54,g67,g47
n77,g52,g51
n63,g44,g33
n9,g86,g50
n25,g27,g51
n10,g32,g67
n68,g24,g87
n34,g25,g30
n72,g93,g46
n73,g96,g18
n55,g54,g49
n44,g0,g38
n16,g65,g94
n80,g52,g33
n81,g38,g91
n75,g80,g26
n66,g37,g64
n47,g89,g67
n52,g28,g61
n59,g65,g50
n57,g45,g30
n71,g66,g92
n37,g48,g42
n31,g97,g0
n19,g12,g56
n46,g98,g14
n65,g37,g73
n85,g4,g17
n1,g61,g15
n84,g83,g8
n32,g31,g16
n26,g99,g27
n20,g93,g57
n53,g1,g57
n56,g20,g64
n76,g76,g89
n38,g4,g7
n13,g75,g56
n67,g22,g16
n41,g0,g7
n18,g45,g94
n11,g27,g63
n30,g83,g75
n35,g5,g83
n8,g99,g85
n83,g26,g8
n39,g73,g86
n33,g4,g62
n27,g45,g37
n50,g10,g74
n12,g5,g42
n82,g16,g34
n0,g27,g17
n43,g94,g95
n58,g44,g93
n36,g78,g82
n42,g61,g22
n61,g23,g74
n78,g85,g5
n3,g54,g33
n29,g99,g20
n49,g63,g76
n62,g95,g78
n40,g87,g34
n51,g62,g29
n7,g20,g9
n15,g10,g52
n48,g32,g93
n64,g17,g99
n2,g46,g54
