n70,g36,g93
n6,g71,g91
n4,g87,g42
n22,g48,g96
n21,g85,g47
n60,g7,g81
n79,g5,g60
n74,g72,g43
n69,g94,g36
n28,g93,g39
n14,g89,g67
n45,g43,g66
n5,g69,g48
n23,g68,g45
n24,g3,g20
n17,g29,g95
n54,g37,g55
n77,g5,g56
n63,g74,g68
n9,g22,g47
n25,g91,g14
n10,g30,g80
n68,g15,g63
n34,g19,g28
n72,g1,g51
n73,g30,g41
n55,g10,g87
n44,g94,g32
n16,g27,g38
n80,g94,g68
n81,g37,g43
n75,g12,g94
n66,g84,g97
n47,g97,g20
n52,g6,g1
n59,g79,g5
n57,g5,g8
n71,g14,g20
n37,g43,g78
n31,g67,g63
n19,g40,g15
n46,g74,g64
n65,g66,g24
n85,g19,g46
n1,g85,g61
n84,g11,g3
n32,g26,g62
n26,g34,g29
n20,g32,g2
n53,g20,g33
n56,g21,g10
n76,g86,g32
n38,g32,g24
n13,g15,g16
n67,g61,g77
n41,g26,g58
n18,g72,g86
n11,g30,g49
n30,g68,g59
n35,g24,g97
n8,g6,g79
n83,g7,g91
n39,g53,g80
n33,g62,g77
n27,g90,g70
n50,g98,g31
n12,g60,g69
n82,g87,g70
n0,g46,g79
n43,g93,g66
n58,g30,g84
n36,g73,g61
n42,g29,g40
n61,g26,g54
n78,g40,g68
n3,g81,g87
n29,g29,g43
n49,g80,g89
n62,g49,g38
n40,g56,g17
n51,g9,g45
n7,g2,g89
n15,g44,g27
n48,g65,g34
n64,g19,g8
n2,g84,g3
