n70,g84,g10
n65,g76,g33
n6,g10,g16
n35,g38,g47
n4,g99,g74
n32,g31,g37
n72,g88,g55
n26,g15,g24
n21,g27,g55
n60,g33,g20
n20,g39,g21
n51,g72,g65
n69,g26,g17
n71,g51,g61
n28,g87,g6
n14,g26,g57
n45,g53,g92
n39,g20,g89
n5,g65,g49
n23,g0,g17
n24,g94,g30
n54,g68,g22
n16,g98,g75
n17,g14,g41
n18,g80,g70
n63,g92,g26
n9,g25,g33
n25,g77,g76
n30,g95,g58
n31,g22,g59
n10,g9,g64
n43,g96,g23
n68,g2,g34
n34,g82,g56
n8,g27,g99
n53,g63,g87
n55,g45,g52
n38,g0,g5
n33,g5,g35
n62,g86,g99
n11,g26,g87
n27,g43,g41
n50,g62,g43
n44,g33,g34
n12,g75,g73
n67,g12,g93
n0,g93,g57
n22,g30,g16
n58,g67,g37
n36,g61,g78
n42,g71,g48
n61,g4,g0
n3,g82,g63
n29,g74,g77
n47,g70,g72
n49,g35,g73
n52,g81,g61
n59,g70,g78
n57,g42,g87
n66,g16,g96
n37,g33,g39
n13,g49,g37
n40,g54,g75
n19,g49,g67
n46,g11,g13
n7,g15,g94
n15,g22,g26
n48,g64,g1
n41,g31,g24
n64,g49,g13
n56,g99,g4
n2,g8,g87
n1,g51,g52
