n0,g41,g21
n1,g1,g28
n2,g49,g74
n3,g0,g59
n4,g0,g92
n5,g73,g78
n6,g25,g39
n7,g57,g93
n8,g24,g29
n9,g36,g27
n10,g4,g70
n11,g28,g22
n12,g11,g65
n13,g95,g69
n14,g29,g45
n15,g52,g60
n16,g63,g27
n17,g57,g92
n18,g90,g70
n19,g67,g10
n20,g63,g33
n21,g80,g5
n22,g54,g86
n23,g78,g91
n24,g89,g51
n25,g55,g36
n26,g6,g20
n27,g42,g57
n28,g72,g65
n29,g33,g83
n30,g21,g13
n31,g10,g31
n32,g59,g45
n33,g3,g47
n34,g37,g50
n35,g21,g24
n36,g6,g93
n37,g3,g52
n38,g58,g89
n39,g0,g64
n40,g66,g6
n41,g24,g96
n42,g94,g73
n43,g51,g45
n44,g25,g78
n45,g90,g49
n46,g4,g97
n47,g3,g98
n48,g74,g44
n49,g11,g81
n50,g22,g49
n51,g37,g73
n52,g38,g41
n53,g76,g48
n54,g98,g60
n55,g40,g16
n56,g23,g5
n57,g7,g96
n58,g71,g88
n59,g69,g39
n60,g63,g72
n61,g45,g58
n62,g11,g89
n63,g22,g30
