n0,g83,g69
n1,g67,g43
n2,g12,g37
n3,g9,g47
n4,g45,g50
n5,g32,g18
n6,g44,g10
n7,g51,g52
n8,g8,g99
n9,g71,g18
n10,g75,g76
n11,g8,g26
n12,g51,g61
n13,g96,g29
n14,g37,g67
n15,g88,g18
n16,g54,g66
n17,g92,g25
n18,g94,g75
n19,g98,g11
n20,g77,g80
n21,g32,g48
n22,g91,g29
n23,g27,g96
n24,g96,g59
n25,g8,g42
n26,g30,g84
n27,g3,g35
n28,g31,g67
n29,g40,g88
n30,g95,g86
n31,g1,g4
n32,g6,g94
n33,g2,g5
n34,g67,g84
n35,g86,g10
n36,g54,g20
n37,g54,g6
n38,g75,g55
n39,g51,g46
n40,g61,g12
n41,g1,g8
n42,g20,g95
n43,g65,g67
n44,g89,g72
n45,g58,g90
n46,g12,g44
n47,g74,g28
n48,g48,g77
n49,g50,g94
n50,g17,g34
n51,g95,g26
n52,g29,g39
n53,g66,g96
n54,g84,g57
n55,g89,g14
n56,g77,g52
n57,g12,g34
n58,g9,g98
n59,g78,g73
n60,g77,g38
n61,g0,g75
n62,g6,g66
n63,g81,g54
