n0,g44,g96
n1,g43,g72
n2,g50,g70
n3,g51,g35
n4,g54,g12
n5,g72,g67
n6,g29,g18
n7,g76,g91
n8,g47,g74
n9,g86,g4
n10,g74,g15
n11,g15,g88
n12,g25,g31
n13,g24,g10
n14,g95,g65
n15,g85,g51
n16,g98,g4
n17,g51,g88
n18,g70,g46
n19,g55,g94
n20,g30,g98
n21,g24,g9
n22,g29,g20
n23,g90,g92
n24,g45,g76
n25,g61,g35
n26,g49,g72
n27,g46,g38
n28,g97,g30
n29,g18,g22
n30,g99,g22
n31,g60,g55
n32,g9,g80
n33,g25,g59
n34,g24,g48
n35,g24,g92
n36,g67,g17
n37,g77,g21
n38,g49,g71
n39,g66,g61
n40,g23,g94
n41,g64,g39
n42,g32,g11
n43,g7,g64
n44,g16,g24
