n0,g98,g84
n1,g63,g59
n2,g30,g61
n3,g35,g40
n4,g4,g95
n5,g14,g41
n6,g80,g76
n7,g51,g82
n8,g1,g75
n9,g41,g63
n10,g53,g36
n11,g59,g99
n12,g58,g24
n13,g25,g40
n14,g24,g90
n15,g81,g74
n16,g66,g33
n17,g84,g18
n18,g54,g2
n19,g61,g13
n20,g84,g59
n21,g77,g11
n22,g64,g83
n23,g6,g69
n24,g66,g35
n25,g86,g19
n26,g10,g49
n27,g0,g77
n28,g96,g94
n29,g66,g25
n30,g40,g63
n31,g83,g90
n32,g90,g12
n33,g0,g20
n34,g81,g48
n35,g77,g26
n36,g32,g12
n37,g60,g16
n38,g35,g45
n39,g14,g76
n40,g11,g67
n41,g64,g1
n42,g53,g19
n43,g83,g87
n44,g19,g94
