n0,g81,g63
n1,g82,g36
n2,g93,g95
n3,g38,g33
n4,g18,g36
n5,g43,g38
n6,g41,g69
n7,g10,g94
n8,g24,g12
n9,g27,g66
n10,g41,g77
n11,g45,g47
n12,g75,g9
n13,g40,g43
n14,g8,g75
n15,g18,g12
n16,g60,g73
n17,g60,g37
n18,g56,g84
n19,g29,g94
n20,g19,g15
n21,g64,g78
n22,g78,g71
n23,g18,g5
n24,g16,g11
n25,g36,g94
n26,g16,g21
n27,g23,g32
n28,g16,g67
n29,g32,g58
n30,g98,g23
n31,g62,g75
n32,g14,g43
n33,g71,g67
n34,g49,g66
n35,g59,g38
n36,g80,g64
n37,g49,g27
n38,g38,g49
n39,g22,g50
n40,g62,g56
n41,g33,g35
n42,g2,g95
n43,g5,g83
n44,g82,g1
n45,g67,g2
n46,g94,g30
n47,g51,g28
n48,g25,g83
n49,g45,g79
n50,g59,g99
n51,g88,g12
n52,g35,g32
n53,g34,g50
n54,g60,g15
