n0,g86,g43
n1,g81,g35
n2,g64,g48
n3,g25,g77
n4,g79,g11
n5,g15,g58
n6,g49,g22
n7,g44,g68
n8,g26,g62
n9,g52,g42
n10,g93,g53
n11,g50,g29
n12,g45,g22
n13,g28,g34
n14,g17,g45
n15,g44,g31
n16,g67,g92
n17,g44,g70
n18,g28,g16
n19,g62,g36
n20,g76,g31
n21,g81,g34
n22,g74,g8
n23,g63,g4
n24,g49,g56
n25,g55,g13
n26,g37,g63
n27,g16,g54
n28,g95,g14
n29,g60,g72
n30,g93,g62
n31,g62,g3
n32,g63,g79
n33,g96,g69
n34,g24,g61
n35,g63,g74
n36,g15,g93
n37,g11,g30
n38,g15,g84
n39,g83,g44
n40,g46,g89
n41,g3,g26
n42,g72,g55
n43,g34,g27
n44,g98,g58
n45,g31,g30
n46,g59,g41
n47,g55,g26
n48,g40,g85
n49,g81,g98
n50,g75,g23
n51,g99,g22
n52,g32,g71
n53,g91,g12
n54,g72,g94
