n0,g80,g49
n1,g42,g13
n2,g0,g99
n3,g71,g7
n4,g13,g46
n5,g53,g89
n6,g2,g10
n7,g54,g53
n8,g6,g25
n9,g46,g25
n10,g48,g68
n11,g99,g8
n12,g10,g47
n13,g88,g53
n14,g43,g98
n15,g53,g75
n16,g23,g13
n17,g99,g76
n18,g46,g86
n19,g5,g12
n20,g91,g67
n21,g25,g1
n22,g28,g50
n23,g69,g29
n24,g11,g99
n25,g32,g75
n26,g72,g19
n27,g0,g58
n28,g41,g40
n29,g68,g28
n30,g63,g26
n31,g34,g66
n32,g51,g15
n33,g92,g75
n34,g63,g20
n35,g51,g84
n36,g5,g11
n37,g45,g33
n38,g52,g85
n39,g44,g81
n40,g79,g46
n41,g11,g77
n42,g46,g84
n43,g45,g36
n44,g82,g89
n45,g1,g93
n46,g5,g32
n47,g51,g31
n48,g48,g43
n49,g67,g57
n50,g70,g76
n51,g76,g21
n52,g99,g34
n53,g49,g55
n54,g27,g45
