n0,g83,g52
n1,g3,g94
n2,g9,g29
n3,g96,g41
n4,g78,g83
n5,g39,g45
n6,g11,g96
n7,g31,g77
n8,g70,g1
n9,g79,g16
n10,g65,g6
n11,g67,g96
n12,g77,g89
n13,g98,g63
n14,g96,g19
n15,g70,g92
n16,g69,g58
n17,g85,g66
n18,g98,g86
n19,g39,g7
n20,g75,g61
n21,g59,g46
n22,g93,g10
n23,g98,g72
n24,g74,g70
n25,g84,g93
n26,g99,g60
n27,g8,g1
n28,g80,g69
n29,g38,g95
n30,g24,g23
n31,g0,g33
n32,g32,g66
n33,g71,g3
n34,g73,g88
n35,g69,g2
n36,g77,g81
n37,g45,g28
n38,g61,g80
n39,g92,g42
n40,g45,g62
n41,g2,g72
n42,g19,g14
n43,g53,g57
n44,g63,g45
n45,g47,g88
n46,g50,g95
