n0,g4,g18
n1,g91,g54
n2,g90,g78
n3,g27,g91
n4,g82,g67
n5,g47,g66
n6,g87,g0
n7,g2,g4
n8,g0,g70
n9,g7,g77
n10,g6,g97
n11,g89,g86
n12,g71,g63
n13,g79,g62
n14,g90,g15
n15,g7,g91
n16,g17,g92
n17,g52,g45
n18,g93,g78
n19,g59,g24
n20,g59,g10
n21,g41,g84
n22,g13,g59
n23,g21,g65
n24,g40,g32
n25,g78,g35
n26,g56,g54
n27,g30,g44
n28,g91,g95
n29,g5,g68
n30,g40,g23
n31,g27,g73
n32,g60,g97
n33,g0,g61
n34,g70,g34
n35,g34,g6
n36,g3,g99
n37,g77,g37
n38,g19,g38
n39,g93,g12
n40,g80,g40
n41,g61,g27
n42,g82,g69
n43,g86,g15
n44,g7,g6
n45,g96,g87
n46,g40,g94
