n70,g21,g24
n65,g38,g21
n6,g26,g86
n35,g44,g21
n4,g91,g0
n32,g82,g50
n72,g24,g54
n74,g83,g8
n26,g10,g98
n21,g47,g14
n60,g15,g95
n20,g15,g73
n73,g96,g1
n51,g58,g46
n69,g84,g55
n71,g61,g6
n28,g47,g53
n77,g60,g68
n14,g1,g65
n45,g15,g35
n39,g69,g7
n5,g7,g86
n23,g27,g98
n24,g95,g7
n54,g4,g40
n16,g26,g66
n17,g8,g13
n18,g66,g37
n63,g44,g81
n9,g56,g28
n25,g4,g0
n30,g36,g47
n31,g62,g26
n10,g43,g4
n43,g13,g50
n68,g1,g88
n34,g34,g30
n8,g48,g74
n53,g2,g39
n55,g20,g51
n38,g90,g5
n33,g14,g16
n62,g62,g13
n11,g65,g31
n27,g52,g73
n50,g71,g33
n44,g72,g37
n12,g48,g86
n67,g42,g43
n75,g87,g60
n0,g44,g68
n22,g79,g66
n58,g51,g33
n36,g41,g4
n42,g59,g8
n61,g98,g19
n3,g62,g36
n29,g75,g81
n47,g50,g47
n49,g73,g10
n52,g70,g72
n59,g74,g90
n57,g31,g14
n66,g64,g95
n37,g22,g15
n13,g54,g22
n40,g82,g70
n19,g28,g22
n46,g45,g64
n7,g76,g72
n15,g70,g63
n48,g83,g78
n41,g58,g27
n76,g65,g72
n64,g74,g60
n56,g80,g32
n2,g11,g79
n1,g60,g40
