n0,g65,g82
n1,g87,g40
n2,g62,g42
n3,g67,g75
n4,g27,g95
n5,g77,g21
n6,g71,g13
n7,g15,g75
n8,g86,g52
n9,g37,g79
n10,g3,g8
n11,g29,g70
n12,g12,g46
n13,g84,g46
n14,g8,g65
n15,g16,g46
n16,g26,g77
n17,g23,g97
n18,g6,g25
n19,g75,g96
n20,g26,g38
n21,g56,g0
n22,g26,g1
n23,g33,g22
n24,g14,g69
n25,g10,g58
n26,g99,g28
n27,g33,g36
n28,g29,g92
n29,g11,g1
n30,g9,g65
n31,g7,g44
n32,g86,g13
n33,g96,g67
n34,g76,g28
n35,g45,g44
n36,g32,g70
n37,g60,g3
n38,g23,g22
n39,g86,g59
n40,g36,g73
n41,g90,g21
n42,g77,g55
n43,g37,g76
n44,g17,g83
n45,g98,g77
n46,g97,g79
n47,g3,g68
n48,g1,g79
n49,g71,g96
n50,g43,g60
n51,g91,g7
n52,g39,g69
n53,g77,g53
n54,g42,g3
n55,g58,g30
n56,g49,g20
n57,g48,g3
n58,g50,g10
n59,g15,g9
n60,g51,g86
n61,g30,g89
n62,g68,g63
