n70,g5,g26
n65,g35,g30
n6,g1,g88
n35,g85,g65
n4,g26,g89
n32,g19,g70
n72,g42,g96
n74,g72,g58
n26,g23,g72
n21,g21,g10
n60,g29,g60
n20,g36,g53
n73,g47,g56
n51,g25,g10
n69,g45,g3
n71,g36,g1
n28,g3,g66
n77,g91,g10
n14,g40,g93
n45,g42,g19
n39,g57,g21
n5,g6,g7
n23,g54,g13
n24,g76,g18
n54,g1,g71
n16,g89,g14
n17,g91,g86
n18,g33,g48
n63,g67,g8
n9,g53,g65
n25,g17,g52
n30,g31,g98
n31,g22,g71
n10,g72,g89
n43,g24,g38
n68,g7,g31
n34,g95,g90
n8,g38,g89
n79,g63,g83
n53,g26,g53
n55,g0,g61
n38,g97,g2
n33,g41,g96
n62,g67,g14
n11,g69,g56
n27,g8,g44
n50,g86,g61
n44,g80,g95
n12,g57,g70
n67,g17,g74
n75,g93,g16
n80,g46,g3
n0,g18,g4
n22,g22,g32
n58,g63,g79
n36,g82,g24
n42,g51,g68
n61,g11,g74
n78,g1,g9
n3,g38,g21
n29,g42,g63
n47,g13,g78
n49,g38,g85
n52,g40,g86
n59,g68,g40
n57,g3,g65
n66,g85,g95
n37,g70,g99
n13,g64,g0
n40,g65,g21
n19,g25,g95
n46,g28,g81
n7,g82,g59
n15,g30,g92
n48,g82,g88
n41,g92,g40
n76,g12,g59
n64,g11,g88
n56,g30,g25
n2,g84,g60
n1,g3,g57
