n0,g60,g73
n1,g53,g28
n2,g96,g50
n3,g59,g74
n4,g13,g37
n5,g12,g58
n6,g2,g42
n7,g10,g85
n8,g23,g76
n9,g77,g61
n10,g30,g47
n11,g57,g31
n12,g96,g72
n13,g47,g29
n14,g10,g80
n15,g69,g93
n16,g89,g64
n17,g44,g90
n18,g20,g98
n19,g31,g94
n20,g90,g5
n21,g30,g67
n22,g54,g33
n23,g34,g3
n24,g89,g9
n25,g31,g21
n26,g27,g80
n27,g42,g51
n28,g37,g39
n29,g35,g46
n30,g31,g39
n31,g47,g69
n32,g24,g43
n33,g16,g72
n34,g47,g38
n35,g2,g8
n36,g22,g34
n37,g37,g90
n38,g52,g33
n39,g6,g86
n40,g97,g28
n41,g43,g71
n42,g16,g9
n43,g46,g36
n44,g63,g60
n45,g74,g30
n46,g2,g99
n47,g37,g59
n48,g39,g44
n49,g74,g28
n50,g19,g4
n51,g40,g18
n52,g78,g3
