n0,g89,g16
n1,g9,g50
n2,g40,g81
n3,g11,g13
n4,g47,g18
n5,g18,g37
n6,g16,g46
n7,g3,g69
n8,g15,g77
n9,g6,g63
n10,g30,g90
n11,g2,g15
n12,g18,g40
n13,g81,g43
n14,g96,g57
n15,g33,g7
n16,g34,g61
n17,g51,g17
n18,g25,g79
n19,g2,g43
n20,g56,g57
n21,g38,g42
n22,g45,g26
n23,g6,g77
n24,g98,g94
n25,g43,g35
n26,g60,g53
n27,g94,g53
n28,g71,g41
n29,g20,g81
n30,g44,g88
n31,g69,g18
n32,g24,g25
n33,g96,g31
n34,g86,g88
n35,g32,g29
n36,g41,g82
n37,g45,g80
n38,g42,g67
n39,g1,g26
n40,g45,g8
n41,g19,g38
n42,g45,g64
n43,g93,g96
n44,g73,g92
n45,g17,g39
n46,g87,g96
n47,g75,g78
n48,g24,g83
n49,g98,g72
n50,g84,g7
n51,g13,g56
n52,g93,g19
