n0,g46,g55
n1,g79,g47
n2,g47,g4
n3,g64,g67
n4,g27,g22
n5,g79,g10
n6,g50,g86
n7,g61,g97
n8,g97,g13
n9,g23,g80
n10,g4,g66
n11,g87,g26
n12,g94,g46
n13,g84,g36
n14,g28,g2
n15,g21,g65
n16,g34,g93
n17,g68,g7
n18,g53,g43
n19,g93,g49
n20,g55,g17
n21,g76,g28
n22,g12,g32
n23,g19,g95
n24,g52,g16
n25,g89,g90
n26,g92,g2
n27,g22,g56
n28,g70,g90
n29,g82,g19
n30,g37,g13
n31,g93,g59
n32,g82,g88
n33,g21,g68
n34,g74,g2
n35,g10,g14
n36,g54,g17
n37,g56,g63
n38,g37,g32
n39,g97,g72
n40,g22,g89
n41,g88,g94
n42,g41,g88
n43,g88,g5
n44,g71,g1
n45,g16,g36
n46,g66,g74
n47,g89,g57
n48,g5,g49
n49,g79,g43
n50,g18,g33
n51,g98,g50
n52,g23,g42
n53,g80,g91
n54,g61,g14
n55,g39,g48
n56,g77,g27
n57,g56,g61
n58,g64,g72
n59,g27,g61
n60,g37,g98
