n0,g67,g45
n1,g17,g12
n2,g56,g18
n3,g94,g5
n4,g79,g11
n5,g4,g43
n6,g52,g26
n7,g35,g30
n8,g19,g18
n9,g30,g46
n10,g78,g86
n11,g95,g73
n12,g47,g78
n13,g13,g90
n14,g42,g10
n15,g79,g1
n16,g45,g8
n17,g24,g81
n18,g84,g77
n19,g26,g6
n20,g36,g3
n21,g34,g60
n22,g75,g39
n23,g95,g34
n24,g72,g55
n25,g82,g30
n26,g92,g54
n27,g55,g96
n28,g90,g21
n29,g72,g74
n30,g73,g44
n31,g2,g54
n32,g36,g53
n33,g71,g95
n34,g86,g69
n35,g1,g59
n36,g49,g79
n37,g45,g55
n38,g55,g43
n39,g8,g1
n40,g38,g54
n41,g32,g42
n42,g60,g88
n43,g30,g37
n44,g18,g35
n45,g95,g88
n46,g93,g99
n47,g25,g87
n48,g44,g83
n49,g64,g13
n50,g73,g66
n51,g15,g89
n52,g99,g65
n53,g57,g48
n54,g54,g46
n55,g96,g8
n56,g15,g0
n57,g19,g36
n58,g60,g2
n59,g60,g71
n60,g47,g52
