n0,g42,g84
n1,g83,g74
n2,g14,g73
n3,g90,g93
n4,g66,g47
n5,g89,g45
n6,g26,g18
n7,g17,g60
n8,g71,g26
n9,g90,g17
n10,g54,g29
n11,g43,g19
n12,g88,g40
n13,g48,g5
n14,g86,g83
n15,g87,g45
n16,g98,g88
n17,g84,g8
n18,g13,g83
n19,g44,g41
n20,g86,g88
n21,g7,g4
n22,g57,g35
n23,g61,g10
n24,g93,g52
n25,g18,g87
n26,g88,g47
n27,g94,g54
n28,g36,g79
n29,g71,g10
n30,g62,g5
n31,g98,g92
n32,g95,g73
n33,g12,g51
n34,g82,g14
n35,g94,g76
n36,g40,g37
n37,g62,g3
n38,g58,g48
n39,g96,g52
n40,g22,g59
n41,g80,g38
n42,g69,g36
n43,g26,g67
n44,g62,g80
n45,g4,g70
