n0,g28,g79
n1,g83,g34
n2,g67,g36
n3,g69,g42
n4,g92,g43
n5,g67,g26
n6,g92,g36
n7,g70,g76
n8,g27,g40
n9,g70,g65
n10,g75,g65
n11,g30,g13
n12,g85,g37
n13,g97,g61
n14,g78,g38
n15,g57,g52
n16,g32,g38
n17,g97,g11
n18,g89,g80
n19,g35,g27
n20,g84,g95
n21,g21,g81
n22,g77,g27
n23,g40,g0
n24,g43,g76
n25,g62,g65
n26,g6,g22
n27,g39,g59
n28,g84,g13
n29,g60,g31
n30,g90,g47
n31,g54,g33
n32,g57,g21
n33,g73,g95
n34,g43,g18
n35,g94,g3
n36,g37,g5
n37,g24,g4
n38,g29,g66
n39,g20,g8
n40,g26,g54
n41,g93,g30
n42,g48,g39
n43,g41,g88
n44,g1,g57
n45,g97,g84
