n0,g37,g40
n1,g17,g87
n2,g9,g82
n3,g12,g6
n4,g38,g41
n5,g98,g71
n6,g66,g86
n7,g74,g1
n8,g71,g4
n9,g45,g94
n10,g78,g63
n11,g35,g77
n12,g2,g81
n13,g56,g18
n14,g32,g96
n15,g86,g5
n16,g7,g68
n17,g84,g39
n18,g23,g8
n19,g69,g27
n20,g12,g23
n21,g19,g81
n22,g71,g51
n23,g16,g48
n24,g93,g92
n25,g55,g14
n26,g75,g14
n27,g27,g32
n28,g65,g33
n29,g75,g44
n30,g24,g73
n31,g0,g16
n32,g38,g4
n33,g87,g29
n34,g2,g39
n35,g23,g73
n36,g93,g76
n37,g3,g47
n38,g65,g85
n39,g7,g8
n40,g15,g18
n41,g71,g41
n42,g90,g0
n43,g87,g52
n44,g95,g58
n45,g69,g39
n46,g60,g63
n47,g4,g96
n48,g62,g99
n49,g19,g30
n50,g51,g2
n51,g38,g33
n52,g16,g18
n53,g58,g82
n54,g6,g31
n55,g1,g56
n56,g85,g53
n57,g68,g56
n58,g17,g77
n59,g56,g36
n60,g92,g96
n61,g23,g82
