n0,g70,g40
n1,g61,g48
n2,g36,g65
n3,g4,g90
n4,g64,g69
n5,g38,g12
n6,g32,g28
n7,g37,g53
n8,g53,g59
n9,g4,g18
n10,g12,g67
n11,g26,g36
n12,g18,g36
n13,g46,g25
n14,g95,g19
n15,g22,g1
n16,g14,g27
n17,g42,g33
n18,g35,g36
n19,g2,g43
n20,g32,g16
n21,g98,g4
n22,g45,g50
n23,g56,g35
n24,g19,g44
n25,g56,g14
n26,g73,g41
n27,g61,g29
n28,g11,g94
n29,g64,g65
n30,g23,g86
n31,g30,g88
n32,g51,g71
n33,g7,g11
n34,g26,g14
n35,g55,g96
n36,g94,g79
n37,g59,g75
n38,g26,g25
n39,g2,g59
n40,g20,g33
n41,g80,g82
n42,g7,g97
n43,g5,g38
n44,g50,g28
n45,g13,g5
n46,g61,g60
n47,g58,g20
n48,g90,g48
n49,g20,g21
n50,g24,g70
n51,g87,g66
n52,g27,g70
n53,g24,g46
n54,g75,g50
n55,g91,g77
n56,g15,g20
n57,g85,g81
n58,g58,g29
n59,g55,g58
n60,g93,g29
n61,g46,g45
